	CodigoMatricula	NroCuota	FechaCompromiso	MonedaCuota
7718	10236750A25741	8	2024-12-23 00:00:00,000	soles
7719	10236750A25741	9	2025-01-03 00:00:00,000	soles
7720	10154104A263101	4	2024-10-15 00:00:00,000	soles
7721	10569471A24299	11	2024-12-24 00:00:00,000	soles
7722	9548098A24097	9	2024-10-18 00:00:00,000	soles
7723	9548098A24097	11	2024-11-08 00:00:00,000	soles
7724	10690360A26623	3	2024-11-23 00:00:00,000	soles
7725	10520863A26074	6	2024-11-21 00:00:00,000	soles
7726	9643921A23196	19	2024-11-09 00:00:00,000	soles
7727	10417190A23821	10	2025-03-19 00:00:00,000	soles
7728	10417190A23821	9	2025-02-14 00:00:00,000	soles
7729	9643921A23196	20	2025-02-07 00:00:00,000	soles
7730	9643921A23196	21	2025-02-17 00:00:00,000	soles
7731	10603022A25551	8	2025-01-06 00:00:00,000	soles
7732	10603022A25551	9	2025-01-06 00:00:00,000	soles
7733	10520863A26074	8	2025-01-23 00:00:00,000	soles
7734	10690360A26623	4	2025-01-14 00:00:00,000	soles
7735	9672919A24360	9	2025-03-04 00:00:00,000	soles
7736	9672919A24360	10	2025-03-08 00:00:00,000	soles
7737	9813344A21294	2	2024-06-21 00:00:00,000	soles
7738	10624901A25752	2	2024-07-03 00:00:00,000	soles
7739	9305053A24056	2	2024-01-19 00:00:00,000	soles
7740	10550575A24440	2	2024-02-05 00:00:00,000	soles
7741	10578662A25240	3	2024-03-22 00:00:00,000	soles
7742	10613954A25381	2	2024-07-17 00:00:00,000	soles
7743	10631521A25848	6	2024-11-19 00:00:00,000	soles
7744	9937559A262821	5	2024-11-02 00:00:00,000	soles
7745	10679195A262821	4	2024-12-03 00:00:00,000	soles
7746	9444055A25679	8	2024-12-20 00:00:00,000	soles
7747	10356135A26074	5	2024-10-30 00:00:00,000	soles
7748	9501295A25381	7	2024-11-01 00:00:00,000	soles
7749	9931968A23485	16	2024-12-14 00:00:00,000	soles
7750	10631078A25413	3	2024-08-02 00:00:00,000	soles
7751	10632658A25752	4	2024-10-03 00:00:00,000	soles
7752	10632658A25752	7	2025-03-20 00:00:00,000	soles
7753	10624901A25752	4	2024-10-03 00:00:00,000	soles
7754	10624901A25752	7	2025-03-19 00:00:00,000	soles
7755	10457423A23689	7	2024-04-20 00:00:00,000	soles
7756	166708A23507	7	2024-01-19 00:00:00,000	soles
7757	9651383A24187	7	2024-09-01 00:00:00,000	soles
7758	9651383A24187	8	2024-09-30 00:00:00,000	soles
7759	9651383A24187	10	2024-11-18 00:00:00,000	soles
7760	9651383A24187	10	2024-12-04 00:00:00,000	soles
7761	9651383A24187	11	2024-12-06 00:00:00,000	soles
7762	9840947A25381	8	2024-12-10 00:00:00,000	soles
7763	9840947A25381	7	2024-11-25 00:00:00,000	soles
7764	10562094A25381	6	2024-10-10 00:00:00,000	soles
7765	10137432A24236	8	2024-09-30 00:00:00,000	soles
7766	10137432A24236	9	2024-09-30 00:00:00,000	soles
7767	10137432A24236	10	2024-09-30 00:00:00,000	soles
7768	10137432A24236	11	2024-09-30 00:00:00,000	soles
7769	10596990A25362	3	2024-07-04 00:00:00,000	soles
7770	10596990A25362	4	2024-07-04 00:00:00,000	soles
7771	10613954A25381	5	2024-10-28 00:00:00,000	soles
7772	10613954A25381	6	2024-10-28 00:00:00,000	soles
7773	9906103A24299	4	2024-06-07 00:00:00,000	soles
7774	9906103A24299	6	2024-07-29 00:00:00,000	soles
7775	9906103A24299	7	2024-07-17 00:00:00,000	soles
7776	9587939A24299	3	2024-04-17 00:00:00,000	soles
7777	29170A23777	8	2024-03-28 00:00:00,000	soles
7778	29170A23777	9	2024-04-17 00:00:00,000	soles
7779	29170A23777	10	2024-05-15 00:00:00,000	soles
7780	29170A23777	11	2024-07-08 00:00:00,000	soles
7781	29170A23777	12	2024-07-31 00:00:00,000	soles
7782	10443405A25394	7	2024-09-03 00:00:00,000	soles
7783	10551313A24299	4	2024-07-01 00:00:00,000	soles
7784	10551313A24299	2	2024-03-26 00:00:00,000	soles
7785	10551313A24299	3	2024-03-28 00:00:00,000	soles
7786	10214606A262051	3	2024-10-31 00:00:00,000	soles
7787	10605763A24719	5	2025-03-05 00:00:00,000	soles
7788	10551313A24299	6	2024-11-15 00:00:00,000	soles
7789	10551313A24299	7	2024-11-15 00:00:00,000	soles
7790	10499145A21502	7	2024-07-19 00:00:00,000	soles
7791	10499145A21502	8	2024-09-04 00:00:00,000	soles
7792	10499145A21502	9	2024-10-11 00:00:00,000	soles
7793	10499145A21502	10	2024-12-11 00:00:00,000	soles
7794	10269170A24360	5	2024-10-01 00:00:00,000	soles
7795	9367574A25726	6	2024-10-30 00:00:00,000	soles
7796	9367574A25726	8	2024-11-27 00:00:00,000	soles
7797	9367574A25726	9	2025-01-08 00:00:00,000	soles
7798	10356135A26074	6	2024-11-22 00:00:00,000	soles
7799	10356135A26074	7	2025-01-17 00:00:00,000	soles
7800	10509624A21838	10	2024-08-27 00:00:00,000	soles
7801	10509624A21838	11	2024-08-27 00:00:00,000	soles
7802	10509624A21838	14	2025-01-17 00:00:00,000	soles
7803	10509624A21838	15	2025-01-17 00:00:00,000	soles
7804	10272870A23945	9	2024-12-30 00:00:00,000	soles
7805	10566409A24719	4	2024-07-06 00:00:00,000	soles
7806	10566409A24719	5	2024-08-16 00:00:00,000	soles
7807	10566409A24719	6	2024-09-20 00:00:00,000	soles
7808	9061224A23840	8	2024-09-03 00:00:00,000	soles
7809	9911572A24499	4	2024-05-31 00:00:00,000	soles
7810	9911572A24499	6	2024-08-06 00:00:00,000	soles
7811	10569303A25215	6	2024-07-03 00:00:00,000	soles
7812	10557149A24317	4	2024-05-13 00:00:00,000	soles
7813	10568048A24440	4	2024-05-16 00:00:00,000	soles
7814	10568048A24440	5	2024-05-27 00:00:00,000	soles
7815	10550575A24440	3	2024-03-05 00:00:00,000	soles
7816	10550575A24440	4	2024-06-14 00:00:00,000	soles
7817	10578662A25240	4	2024-05-15 00:00:00,000	soles
7818	10578662A25240	5	2024-07-06 00:00:00,000	soles
7819	10578662A25240	6	2024-07-06 00:00:00,000	soles
7820	10578662A25240	6	2024-07-25 00:00:00,000	soles
7821	10578662A25240	7	2024-07-25 00:00:00,000	soles
7822	10578662A25240	8	2024-09-03 00:00:00,000	soles
7823	10509624A21838	9	2024-06-20 00:00:00,000	soles
7824	10574219A24440	7	2024-08-16 00:00:00,000	soles
7825	10500219A22606	5	2024-07-10 00:00:00,000	soles
7826	10114785A23261	7	2024-03-28 00:00:00,000	soles
7827	10272870A23945	6	2024-09-15 00:00:00,000	soles
7828	10272870A23945	7	2024-10-20 00:00:00,000	soles
7829	9755784A24299	6	2024-08-18 00:00:00,000	soles
7830	9755784A24299	7	2024-08-25 00:00:00,000	soles
7831	10637920A25901	3	2024-08-03 00:00:00,000	soles
7832	10097385A25692	6	2024-09-10 00:00:00,000	soles
7833	9305053A24056	4	2024-04-03 00:00:00,000	soles
7834	9329027A25394	7	2024-10-02 00:00:00,000	soles
7835	9329027A25394	8	2024-10-02 00:00:00,000	soles
7836	10097385A25692	10	2025-01-08 00:00:00,000	soles
7837	10637920A25901	5	2025-01-04 00:00:00,000	soles
7838	10637920A25901	6	2025-01-04 00:00:00,000	soles
7839	10277385A263101	4	2024-10-07 00:00:00,000	soles
7840	10277385A263101	5	2024-12-05 00:00:00,000	soles
7841	10277385A263101	6	2024-12-18 00:00:00,000	soles
7842	10277385A263101	7	2025-01-31 00:00:00,000	soles
7843	9906103A24299	11	2025-01-14 00:00:00,000	soles
7844	9632540A26479	4	2024-12-30 00:00:00,000	soles
7845	10443405A25394	8	2024-10-31 00:00:00,000	soles
7846	10443405A25394	10	2024-12-12 00:00:00,000	soles
7847	10443405A25394	11	2025-02-25 00:00:00,000	soles
7848	10551313A24299	5	2024-10-01 00:00:00,000	soles
7849	9329027A25394	9	2024-11-28 00:00:00,000	soles
7850	9329027A25394	10	2024-11-28 00:00:00,000	soles
7851	10272870A23945	8	2024-11-21 00:00:00,000	soles
7852	9840947A25381	9	2025-02-28 00:00:00,000	soles
7853	9651383A24187	11	2024-12-30 00:00:00,000	soles
7854	9629284A25679	6	2025-01-15 00:00:00,000	soles
7855	10499145A21502	11	2025-02-19 00:00:00,000	soles
7856	10458026A21294	9	2025-02-27 00:00:00,000	soles
7857	10342595A25848	5	2024-10-01 00:00:00,000	soles
7858	10342595A25848	7	2024-12-02 00:00:00,000	soles
7859	10342595A25848	8	2025-01-03 00:00:00,000	soles
7860	9609479A262821	4	2024-10-22 00:00:00,000	soles
7861	9996315A20984	17	2024-05-31 00:00:00,000	soles
7862	10136627A23759	12	2024-06-01 00:00:00,000	soles
7863	10136627A23759	13	2024-06-30 00:00:00,000	soles
7864	10370497A23931	4	2024-02-28 00:00:00,000	soles
7865	9973693A24440	6	2024-09-10 00:00:00,000	soles
7866	9977829A25522	2	2024-05-31 00:00:00,000	soles
7867	10164015A23714	5	2024-04-09 00:00:00,000	soles
7868	9448863A24251	4	2024-04-30 00:00:00,000	soles
7869	283829A23931	3	2024-01-11 00:00:00,000	soles
7870	10464889A21838	9	2024-04-25 00:00:00,000	soles
7871	10394210A23528	8	2024-02-08 00:00:00,000	soles
7872	9939376A21294	4	2024-02-20 00:00:00,000	soles
7873	10485162A23759	8	2024-04-12 00:00:00,000	soles
7874	10522518A23945	3	2024-01-18 00:00:00,000	soles
7875	10121064A24251	3	2024-03-15 00:00:00,000	soles
7876	9938941A24056	2	2024-03-27 00:00:00,000	soles
7877	9938941A24056	4	2024-08-13 00:00:00,000	soles
7878	10606435A25665	8	2024-10-10 00:00:00,000	soles
7879	9902273A23840	8	2024-04-17 00:00:00,000	soles
7880	9902273A23840	11	2024-07-26 00:00:00,000	soles
7881	9902273A23840	12	2024-08-26 00:00:00,000	soles
7882	9902273A23840	14	2024-10-14 00:00:00,000	soles
7883	10206412A23856	7	2024-03-15 00:00:00,000	soles
7884	9560347A23777	11	2024-05-27 00:00:00,000	soles
7885	9560347A23777	14	2024-08-27 00:00:00,000	soles
7886	9560347A23777	15	2024-09-23 00:00:00,000	soles
7887	9560347A23777	17	2024-11-22 00:00:00,000	soles
7888	10577428A24299	4	2024-05-03 00:00:00,000	soles
7889	10415016A23485	10	2024-03-18 00:00:00,000	soles
7890	69591A23856	5	2024-03-27 00:00:00,000	soles
7891	10467533A23777	17	2025-03-01 00:00:00,000	soles
7892	9773919A21502	10	2024-10-31 00:00:00,000	soles
7893	10261559A24719	10	2024-12-23 00:00:00,000	soles
7894	10324620A21838	6	2024-01-20 00:00:00,000	soles
7895	10473203A21838	6	2024-02-09 00:00:00,000	soles
7896	10425876A23714	4	2024-04-20 00:00:00,000	soles
7897	10239201A24719	3	2024-04-08 00:00:00,000	soles
7898	10332846A21294	5	2024-05-13 00:00:00,000	soles
7899	10261559A24719	4	2024-06-21 00:00:00,000	soles
7900	10393878A24317	2	2024-03-23 00:00:00,000	soles
7901	10585514A24440	2	2024-05-09 00:00:00,000	soles
7902	10560356A24278	4	2024-07-26 00:00:00,000	soles
7903	9599545A22991	12	2024-04-16 00:00:00,000	soles
7904	10415016A23485	13	2024-06-08 00:00:00,000	soles
7905	69591A23856	6	2024-05-31 00:00:00,000	soles
7906	10185036A25050	8	2024-10-02 00:00:00,000	soles
7907	10096467A24299	12	2025-01-03 00:00:00,000	soles
7908	10353802A23821	10	2024-12-15 00:00:00,000	soles
7909	10363321A23856	12	2024-11-22 00:00:00,000	soles
7910	10415016A23485	18	2024-11-30 00:00:00,000	soles
7911	10590024A25425	10	2025-01-24 00:00:00,000	soles
7912	9938941A24056	5	2025-01-27 00:00:00,000	soles
7913	10106308A24251	13	2024-12-30 00:00:00,000	soles
7914	10353802A23821	11	2025-01-15 00:00:00,000	soles
7915	10270375A24727	2	2024-06-13 00:00:00,000	soles
7916	10515886A24727	2	2024-04-27 00:00:00,000	soles
7917	10209776A24835	3	2024-03-18 00:00:00,000	soles
7918	10606669A24784	2	2024-04-29 00:00:00,000	soles
7919	9781657A25413	2	2024-05-16 00:00:00,000	soles
7920	10320228A21838	12	2024-07-08 00:00:00,000	soles
7921	10461009A21838	7	2024-01-31 00:00:00,000	soles
7922	10171000A21570	9	2024-01-19 00:00:00,000	soles
7923	9489433A22193	5	2024-04-04 00:00:00,000	soles
7924	9489433A22193	6	2024-05-01 00:00:00,000	soles
7925	10364656A21294	12	2024-02-20 00:00:00,000	soles
7926	10323473A21502	9	2024-05-31 00:00:00,000	soles
7927	10323473A21502	10	2024-07-02 00:00:00,000	soles
7928	10319599A21502	10	2024-06-04 00:00:00,000	soles
7929	10319599A21502	12	2024-10-01 00:00:00,000	soles
7930	10319599A21502	14	2025-02-25 00:00:00,000	soles
7931	9551671A23476	9	2024-04-18 00:00:00,000	soles
7932	9551671A23476	12	2024-07-24 00:00:00,000	soles
7933	9551671A23476	13	2024-08-22 00:00:00,000	soles
7934	19443A21570	7	2024-03-21 00:00:00,000	soles
7935	9351261A21294	9	2024-06-21 00:00:00,000	soles
7936	9946558A21294	7	2024-02-28 00:00:00,000	soles
7937	9451650A21258	3	2024-03-21 00:00:00,000	soles
7938	10231226A21294	7	2024-01-19 00:00:00,000	soles
7939	10231226A21294	8	2024-02-21 00:00:00,000	soles
7940	10231226A21294	11	2024-05-18 00:00:00,000	soles
7941	10394272A21258	11	2024-06-29 00:00:00,000	soles
7942	10487946A21258	7	2024-04-30 00:00:00,000	soles
7943	10487946A21258	10	2024-07-29 00:00:00,000	soles
7944	3444A21258	8	2024-06-04 00:00:00,000	soles
7945	9781657A25413	3	2024-06-19 00:00:00,000	soles
7946	9781657A25413	4	2024-07-17 00:00:00,000	soles
7947	9781657A25413	5	2024-08-16 00:00:00,000	soles
7948	10557821A25413	6	2024-09-30 00:00:00,000	soles
7949	10636237A26138	2	2024-07-22 00:00:00,000	soles
7950	10636237A26138	3	2024-08-29 00:00:00,000	soles
7951	10464512A21258	10	2024-04-01 00:00:00,000	soles
7952	10464512A21258	11	2024-05-02 00:00:00,000	soles
7953	10338313A21139	12	2024-01-12 00:00:00,000	soles
7954	9812530A23888	5	2024-02-02 00:00:00,000	soles
7955	10361902A21294	2	2024-02-12 00:00:00,000	soles
7956	10399818A23291	11	2024-02-28 00:00:00,000	soles
7957	10364978A23122	11	2024-01-20 00:00:00,000	soles
7958	10292906A23291	10	2024-01-25 00:00:00,000	soles
7959	10019266A23122	12	2024-02-28 00:00:00,000	soles
7960	9936702A23122	10	2024-01-18 00:00:00,000	soles
7961	9936702A23122	11	2024-02-22 00:00:00,000	soles
7962	10440718A23548	8	2024-01-31 00:00:00,000	soles
7963	193998A24299	4	2024-04-15 00:00:00,000	soles
7964	9075A21502	15	2024-08-01 00:00:00,000	soles
7965	10102184A21294	9	2024-07-03 00:00:00,000	soles
7966	10102184A21294	11	2024-09-04 00:00:00,000	soles
7967	10287143A21294	11	2024-11-07 00:00:00,000	soles
7968	10402435A21294	16	2024-08-02 00:00:00,000	soles
7969	10489074A21838	12	2024-08-16 00:00:00,000	soles
7970	10489074A21838	14	2024-11-05 00:00:00,000	soles
7971	10478186A21570	12	2024-08-17 00:00:00,000	soles
7972	9715989A21838	13	2024-08-31 00:00:00,000	soles
7973	10310824A24056	10	2024-08-19 00:00:00,000	soles
7974	10310824A24056	11	2024-09-20 00:00:00,000	soles
7975	10626661A24784	3	2024-07-26 00:00:00,000	soles
7976	10489074A21838	5	2024-01-24 00:00:00,000	soles
7977	10310824A24056	3	2024-01-19 00:00:00,000	soles
7978	10310824A24056	4	2024-02-21 00:00:00,000	soles
7979	10406880A22167	8	2024-02-12 00:00:00,000	soles
7980	10168063A21634	9	2024-01-25 00:00:00,000	soles
7981	10311242A21294	9	2024-02-02 00:00:00,000	soles
7982	9528383A21258	5	2024-01-22 00:00:00,000	soles
7983	10180703A21258	6	2024-02-20 00:00:00,000	soles
7984	10102986A21994	7	2024-02-10 00:00:00,000	soles
7985	10102986A21994	8	2024-02-11 00:00:00,000	soles
7986	10375328A21502	11	2024-01-31 00:00:00,000	soles
7987	10318355A21994	11	2024-02-20 00:00:00,000	soles
7988	9999309A22826	5	2024-02-06 00:00:00,000	soles
7989	9614891A25413	3	2024-05-23 00:00:00,000	soles
7990	9464514A24809	3	2024-06-04 00:00:00,000	soles
7991	9742031A24440	4	2024-07-04 00:00:00,000	soles
7992	10558239A24208	7	2024-07-04 00:00:00,000	soles
7993	54481A22855	5	2024-04-30 00:00:00,000	soles
7994	9299363A25172	4	2024-05-06 00:00:00,000	soles
7995	9299363A25172	5	2024-05-31 00:00:00,000	soles
7996	10507641A24317	3	2024-03-30 00:00:00,000	soles
7997	10406695A23776	5	2024-05-06 00:00:00,000	soles
7998	10359947A23493	13	2024-06-14 00:00:00,000	soles
7999	10300031A21838	13	2024-03-29 00:00:00,000	soles
8000	10112875A23689	14	2024-08-09 00:00:00,000	soles
8001	9528383A21258	6	2024-02-23 00:00:00,000	soles
8002	10268079A22167	11	2024-02-29 00:00:00,000	soles
8003	299107A21838	12	2024-04-23 00:00:00,000	soles
8004	10489074A21838	8	2024-04-10 00:00:00,000	soles
8005	10359947A23493	12	2024-05-24 00:00:00,000	soles
8006	10700870A24835	4	2025-01-02 00:00:00,000	soles
8007	10712610A26698	2	2024-11-26 00:00:00,000	soles
8008	10712610A26698	3	2025-01-14 00:00:00,000	soles
8009	9993601A262821	3	2024-09-25 00:00:00,000	soles
8010	10225443A262821	5	2024-11-24 00:00:00,000	soles
8011	10445578A26698	3	2024-12-05 00:00:00,000	soles
8012	10445578A26698	4	2025-01-09 00:00:00,000	soles
8013	10701420A26698	5	2025-01-15 00:00:00,000	soles
8014	10671720A26623	2	2024-09-23 00:00:00,000	soles
8015	10671720A26623	3	2024-10-19 00:00:00,000	soles
8016	10671720A26623	4	2024-11-22 00:00:00,000	soles
8017	10029427A26723	4	2025-01-03 00:00:00,000	soles
8018	9831827A25848	5	2024-09-20 00:00:00,000	soles
8019	9831827A25848	6	2024-10-26 00:00:00,000	soles
8020	9831827A25848	7	2024-11-27 00:00:00,000	soles
8021	10642762A25848	5	2024-10-04 00:00:00,000	soles
8022	10642762A25848	6	2024-11-07 00:00:00,000	soles
8023	10618667A25848	9	2024-12-27 00:00:00,000	soles
8024	10637424A25726	7	2024-12-02 00:00:00,000	soles
8025	10197677A25901	4	2024-10-04 00:00:00,000	soles
8026	10197677A25901	6	2024-12-14 00:00:00,000	soles
8027	10641921A25901	7	2024-12-17 00:00:00,000	soles
8028	9652712A25901	5	2024-10-15 00:00:00,000	soles
8029	9511545A25741	7	2024-10-21 00:00:00,000	soles
8030	9511545A25741	9	2024-12-23 00:00:00,000	soles
8031	299327A25692	8	2024-12-03 00:00:00,000	soles
8032	10066821A25381	7	2024-10-26 00:00:00,000	soles
8033	10066821A25381	9	2024-12-16 00:00:00,000	soles
8034	10269824A25726	5	2024-10-01 00:00:00,000	soles
8035	10269824A25726	8	2024-12-16 00:00:00,000	soles
8036	10661494A26034	5	2024-11-02 00:00:00,000	soles
8037	246044A26623	3	2025-01-02 00:00:00,000	soles
8038	10104119A25522	3	2024-08-13 00:00:00,000	soles
8039	10104119A25522	4	2024-09-17 00:00:00,000	soles
8040	10104119A25522	5	2024-10-15 00:00:00,000	soles
8041	9386083A26137	2	2024-12-16 00:00:00,000	soles
8042	10535078A24112	3	2024-03-01 00:00:00,000	soles
8043	9966531A24719	3	2024-08-20 00:00:00,000	soles
8044	9966531A24719	4	2024-09-12 00:00:00,000	soles
8045	9966531A24719	5	2024-10-16 00:00:00,000	soles
8046	9966531A24719	7	2024-12-11 00:00:00,000	soles
8047	10334700A25179	2	2025-01-02 00:00:00,000	soles
8048	10675089A24499	3	2024-09-26 00:00:00,000	soles
8049	10067614A24499	2	2024-10-25 00:00:00,000	soles
8050	10670754A24499	4	2024-10-29 00:00:00,000	soles
8051	10670754A24499	5	2024-11-22 00:00:00,000	soles
8052	10622913A24499	8	2024-12-31 00:00:00,000	soles
8053	10194118A24719	2	2024-12-31 00:00:00,000	soles
8054	9473499A25425	7	2024-09-11 00:00:00,000	soles
8055	9926365A25741	5	2024-08-29 00:00:00,000	soles
8056	9694813A25670	2	2024-08-07 00:00:00,000	soles
8057	10588236A25362	7	2024-09-16 00:00:00,000	soles
8058	10673851A24719	2	2024-09-20 00:00:00,000	soles
8059	10571852A25074	8	2024-10-16 00:00:00,000	soles
8060	10100736A25362	3	2024-05-20 00:00:00,000	soles
8061	10100736A25362	5	2024-08-05 00:00:00,000	soles
8062	10632008A25861	2	2024-06-22 00:00:00,000	soles
8063	9294713A24251	4	2024-05-15 00:00:00,000	soles
8064	10675121A262051	4	2024-11-08 00:00:00,000	soles
8065	10675121A262051	5	2024-12-06 00:00:00,000	soles
8066	10668828A262051	6	2024-12-26 00:00:00,000	soles
8067	10681936A26570	4	2024-11-25 00:00:00,000	soles
8068	10405726A26479	3	2024-11-14 00:00:00,000	soles
8069	10171000A26137	2	2024-11-27 00:00:00,000	soles
8070	10171000A26137	4	2025-01-02 00:00:00,000	soles
8071	9481649A24499	3	2024-12-04 00:00:00,000	soles
8072	9481649A24499	4	2024-12-30 00:00:00,000	soles
8073	10563378A24278	12	2024-12-19 00:00:00,000	soles
8074	10458637A23840	13	2024-09-15 00:00:00,000	soles
8075	10458637A23840	14	2024-09-15 00:00:00,000	soles
8076	10020497A19132	21	2024-11-11 00:00:00,000	soles
8077	10266064A24251	12	2024-12-05 00:00:00,000	soles
8078	10491690A25901	6	2024-10-16 00:00:00,000	soles
8079	10491690A25901	6	2024-10-16 00:00:00,000	soles
8080	10539811A24208	9	2024-08-21 00:00:00,000	soles
8081	10109978A25413	3	2024-08-13 00:00:00,000	soles
8082	10109978A25413	4	2024-09-11 00:00:00,000	soles
8083	10109978A25413	5	2024-09-30 00:00:00,000	soles
8084	10109978A25413	7	2024-12-03 00:00:00,000	soles
8085	10241016A25522	5	2024-09-02 00:00:00,000	soles
8086	10241016A25522	8	2024-12-04 00:00:00,000	soles
8087	10241016A25522	9	2025-01-02 00:00:00,000	soles
8088	10586537A25817	2	2024-06-17 00:00:00,000	soles
8089	10586537A25817	7	2024-11-23 00:00:00,000	soles
8090	10644771A26034	4	2024-08-20 00:00:00,000	soles
8091	10454518A24440	4	2024-07-05 00:00:00,000	soles
8092	10622329A24719	7	2024-11-02 00:00:00,000	soles
8093	10622329A24719	8	2024-11-30 00:00:00,000	soles
8094	10549238A21294	3	2024-03-01 00:00:00,000	soles
8095	10719008A25522	2	2024-12-17 00:00:00,000	soles
8096	10340056A23714	5	2024-01-20 00:00:00,000	soles
8097	9518527A22784	12	2024-01-27 00:00:00,000	soles
8098	10458637A23840	7	2024-04-15 00:00:00,000	soles
8099	10434875A23689	8	2024-01-29 00:00:00,000	soles
8100	10434875A23689	9	2024-02-26 00:00:00,000	soles
8101	10424582A23493	8	2024-01-19 00:00:00,000	soles
8102	10482716A23759	7	2024-02-23 00:00:00,000	soles
8103	10483948A23821	10	2024-05-04 00:00:00,000	soles
8104	10266064A24251	4	2024-04-06 00:00:00,000	soles
8105	10340056A23714	10	2024-08-07 00:00:00,000	soles
8106	10340056A23714	12	2024-09-20 00:00:00,000	soles
8107	10340056A23714	13	2024-10-01 00:00:00,000	soles
8108	10340056A23714	14	2024-11-11 00:00:00,000	soles
8109	9906147A23540	12	2024-12-12 00:00:00,000	soles
8110	10583760A25425	9	2024-11-30 00:00:00,000	soles
8111	10372275A24043	10	2024-10-16 00:00:00,000	soles
8112	13078A24251	6	2024-05-14 00:00:00,000	soles
8113	10471900A23271	6	2024-01-19 00:00:00,000	soles
8114	10458637A23840	5	2024-02-27 00:00:00,000	soles
8115	9986922A21294	15	2025-01-25 00:00:00,000	soles
8116	10297575A21294	7	2024-07-26 00:00:00,000	soles
8117	10297575A21294	8	2024-08-28 00:00:00,000	soles
8118	10297575A21294	9	2024-09-30 00:00:00,000	soles
